
Enter the Max number of generations: 
Enter the crossover probability (0.0 - 1.0): 
Enter the mutation probability (0.0 - 1.0): 
------------------------------------------------------------------------------------------
#	x1	x2	x3	x4	F(x1,x2,x3,x4)	Fitness	Parents
------------------------------------------------------------------------------------------
01	-3.3735	+43.9891	+43.0078	-14.5817	+2871099899286962714823795603246581828589947166130176.000000	0.250912	(-1,-1)
01	-29.0449	+0.4100	-28.0594	-31.7171	-34682949890035575571841432211239194228693139456.000000	0.000007	(6,30)
02	+42.1732	-48.6050	-35.2575	+0.7006	-4417991194544799035009263941085318934808693309440.000000	0.000870	(6,30)
03	+24.6779	-11.4209	-43.7174	-13.6491	-57503226280033573400180889464685035204336680960.000000	0.000011	(34,17)
04	-29.0449	+0.4100	-31.2738	-6.0335	-149499145553129232502391681099711004026840547328.000000	0.000029	(34,17)
05	+42.1732	-38.8174	-20.8256	+4.0452	-178910638054866330492230037618644228042129408.000000	0.000000	(41,49)
06	-46.2214	-12.4019	-20.9681	+3.9901	-1892231736430649293837285654590652565036438913024.000000	0.000373	(41,49)
07	+42.1732	-44.9802	-29.3084	+3.1755	-145247828474758635930450269816984698626194276352.000000	0.000029	(29,46)
08	+1.1336	-41.6262	-23.8039	+5.4655	-6699563419261858075269382686035335224236598886400.000000	0.001320	(29,46)
09	+42.1732	-48.6050	-22.0388	-31.2981	-16580080820332058924920405415716502936888541184.000000	0.000003	(11,2)
10	-29.0449	+0.1076	-30.4021	-11.9167	-111968287096793783588348637929808018807854202880.000000	0.000022	(11,2)
11	+1.1336	-38.0013	-19.5678	+7.2277	-489399197020250407642528826568282756090995671040.000000	0.000096	(46,4)
12	+42.1732	-48.6050	-33.5445	+1.4132	-2335016012295868630296991441501684653164236636160.000000	0.000460	(46,4)
13	+24.1307	-34.9803	-19.1405	+7.0407	-1266370296594958606079942596770224197802655744.000000	0.000000	(0,0)
14	+42.1732	-48.6050	-7.2296	+7.2185	-18057523227154160382751425448915922885541888.000000	0.000000	(0,0)
15	-3.6138	-19.9218	-40.4134	-6.9881	-19983813204491183738741194983860692452828621307904.000000	0.003934	(31,20)
16	-46.2214	-28.0271	+10.5576	+15.1133	-83013831037336284133378519879951529090744320.000000	0.000000	(0,49)
